交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
49,多头进场,2022-03-19 00:00,开多,91.12,109.745,9999.9644,2384.54,23.83,5744.54,57.42,-485.68,-4.85,69789.84,697.90
50,多头出场,2022-04-09 00:00,平多,113.57,81.913,9999.93904,-706.73,-7.06,17.94,0.18,-771.71,-7.71,69083.11,690.83
50,多头进场,2022-04-08 08:00,开多,122.08,81.913,9999.93904,-706.73,-7.06,17.94,0.18,-771.71,-7.71,69083.11,690.83
51,空头出场,2022-04-20 04:00,平空-EMA,108.51,96.218,9999.93674,-450.9,-4.51,890.79,8.90,-527.46,-5.27,68632.21,686.32
51,空头进场,2022-04-11 16:00,开空,103.93,96.218,9999.93674,-450.9,-4.51,890.79,8.90,-527.46,-5.27,68632.21,686.32
52,空头出场,2022-05-01 04:00,平空-止盈,84.63,98.251,9999.98678,1675.85,16.75,1947.25,19.46,-178.9,-1.79,70308.05,703.08
52,空头进场,2022-04-22 04:00,开空,101.78,98.251,9999.98678,1675.85,16.75,1947.25,19.46,-178.9,-1.79,70308.05,703.08
53,多头出场,2022-06-28 20:00,平多,37.05,248.262,9999.99336,-811.49,-8.11,650.41,6.50,-819.3,-8.19,69496.57,694.97
53,多头进场,2022-06-24 16:00,开多,40.28,248.262,9999.99336,-811.49,-8.11,650.41,6.50,-819.3,-8.19,69496.57,694.97
54,空头出场,2022-07-05 04:00,平空-EMA,36.71,285.959,9999.98623,-507.82,-5.08,1153.13,11.53,-568.34,-5.68,68988.75,689.89
54,空头进场,2022-06-29 16:00,开空,34.97,285.959,9999.98623,-507.82,-5.08,1153.13,11.53,-568.34,-5.68,68988.75,689.89
55,多头出场,2022-07-11 08:00,平多,35.81,261.164,9999.96956,-657.36,-6.57,368.46,3.68,-772.82,-7.72,68331.39,683.31
55,多头进场,2022-07-07 20:00,开多,38.29,261.164,9999.96956,-657.36,-6.57,368.46,3.68,-772.82,-7.72,68331.39,683.31
56,空头出场,2022-07-15 00:00,平空-EMA,36.36,299.222,9999.99924,-890.15,-8.90,473.76,4.74,-1136.06,-11.35,67441.23,674.41
56,空头进场,2022-07-12 04:00,开空,33.42,299.222,9999.99924,-890.15,-8.90,473.76,4.74,-1136.06,-11.35,67441.23,674.41
57,多头出场,2022-07-25 08:00,平多,38.09,265.181,9999.97551,90.72,0.91,2554,25.53,-365.65,-3.65,67531.95,675.32
57,多头进场,2022-07-15 16:00,开多,37.71,265.181,9999.97551,90.72,0.91,2554,25.53,-365.65,-3.65,67531.95,675.32
58,空头出场,2022-07-28 00:00,平空-EMA,39.38,272.851,9999.98915,-755.26,-7.55,535.25,5.35,-1011.82,-10.11,66776.7,667.77
58,空头进场,2022-07-26 04:00,开空,36.65,272.851,9999.98915,-755.26,-7.55,535.25,5.35,-1011.82,-10.11,66776.7,667.77
59,多头出场,2022-08-02 08:00,平多,40.24,238.492,9999.96956,-412.85,-4.13,1120.68,11.20,-472.44,-4.72,66363.85,663.64
59,多头进场,2022-07-28 20:00,开多,41.93,238.492,9999.96956,-412.85,-4.13,1120.68,11.20,-472.44,-4.72,66363.85,663.64
60,多头出场,2022-08-09 20:00,平多,40.14,238.492,9999.96956,-436.69,-4.36,419.52,4.19,-529.68,-5.29,65927.16,659.27
60,多头进场,2022-08-08 08:00,开多,41.93,238.492,9999.96956,-436.69,-4.36,419.52,4.19,-529.68,-5.29,65927.16,659.27
