交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
94,空头进场,2022-03-11 08:00,开空,38714.97,0.25829,9999.689601,-476.87,-4.77,294.61,2.94,-780.65,-7.80,56759.5,567.59
95,多头出场,2022-04-07 04:00,平多,43170.47,0.23785,9999.860952,258.1,2.58,1457.09,14.56,-379.56,-3.79,57017.6,570.18
95,多头进场,2022-03-19 00:00,开多,42042.72,0.23785,9999.860952,258.1,2.58,1457.09,14.56,-379.56,-3.79,57017.6,570.18
96,空头出场,2022-04-12 04:00,平空-止盈,39530.45,0.23667,9999.783207,634.43,6.34,717.32,7.17,-279.13,-2.79,57652.03,576.52
96,空头进场,2022-04-09 04:00,开空,42252.01,0.23667,9999.783207,634.43,6.34,717.32,7.17,-279.13,-2.79,57652.03,576.52
97,空头出场,2022-04-25 12:00,平空-止盈,38453.92,0.24703,9999.77687,490.76,4.91,558.23,5.58,-82.83,-0.83,58142.79,581.43
97,空头进场,2022-04-22 04:00,开空,40480.01,0.24703,9999.77687,490.76,4.91,558.23,5.58,-82.83,-0.83,58142.79,581.43
98,多头出场,2022-07-19 00:00,平多,21617.92,0.44099,9999.814272,-476.29,-4.76,11.52,0.12,-572.92,-5.73,57666.49,576.66
98,多头进场,2022-07-18 20:00,开多,22675.83,0.44099,9999.814272,-476.29,-4.76,11.52,0.12,-572.92,-5.73,57666.49,576.66
99,多头出场,2022-07-25 08:00,平多,21867.75,0.43222,9999.876498,-557.92,-5.58,488.02,4.88,-602.55,-6.02,57108.57,571.09
99,多头进场,2022-07-19 20:00,开多,23136.08,0.43222,9999.876498,-557.92,-5.58,488.02,4.88,-602.55,-6.02,57108.57,571.09
100,空头出场,2022-07-28 00:00,平空-EMA,22773.62,0.46924,9999.926716,-696.71,-6.96,278.61,2.78,-850.44,-8.50,56411.86,564.12
100,空头进场,2022-07-26 04:00,开空,21310.9,0.46924,9999.926716,-696.71,-6.96,278.61,2.78,-850.44,-8.50,56411.86,564.12
101,多头出场,2022-08-05 00:00,平多,22451.24,0.43568,9999.923416,-228.26,-2.28,742.43,7.42,-245.69,-2.46,56183.6,561.84
101,多头进场,2022-07-28 04:00,开多,22952.45,0.43568,9999.923416,-228.26,-2.28,742.43,7.42,-245.69,-2.46,56183.6,561.84
102,多头出场,2022-08-19 04:00,平多,23191.2,0.42725,9999.841793,-101.36,-1.01,766.69,7.66,-321.35,-3.21,56082.25,560.82
102,多头进场,2022-08-05 16:00,开多,23405.13,0.42725,9999.841793,-101.36,-1.01,766.69,7.66,-321.35,-3.21,56082.25,560.82
103,空头出场,2022-08-20 04:00,平空-止盈,20834.39,0.45649,9999.815161,479.37,4.79,507.32,5.07,-9.56,-0.10,56561.62,565.62
103,空头进场,2022-08-19 12:00,开空,21905.88,0.45649,9999.815161,479.37,4.79,507.32,5.07,-9.56,-0.10,56561.62,565.62
104,多头出场,2022-09-13 20:00,平多,20829.77,0.46341,9999.970731,-357.07,-3.57,560.31,5.60,-388.75,-3.89,56204.54,562.05
104,多头进场,2022-09-11 00:00,开多,21579.1,0.46341,9999.970731,-357.07,-3.57,560.31,5.60,-388.75,-3.89,56204.54,562.05
105,空头出场,2022-09-19 08:00,平空-止盈,18776.93,0.493,9999.80494,733.15,7.33,790.5,7.90,-132.14,-1.32,56937.69,569.38
105,空头进场,2022-09-14 00:00,开空,20283.58,0.493,9999.80494,733.15,7.33,790.5,7.90,-132.14,-1.32,56937.69,569.38
106,空头出场,2022-10-04 12:00,平空-EMA,19968.01,0.52417,9999.90035,-476.96,-4.77,312.81,3.13,-585.47,-5.85,56460.73,564.61
106,空头进场,2022-09-28 00:00,开空,19077.59,0.52417,9999.90035,-476.96,-4.77,312.81,3.13,-585.47,-5.85,56460.73,564.61
107,空头出场,2022-10-14 08:00,平空-EMA,19816.85,0.51389,9999.949955,-193.82,-1.94,647.29,6.47,-258.12,-2.58,56266.91,562.67
107,空头进场,2022-10-08 00:00,开空,19459.32,0.51389,9999.949955,-193.82,-1.94,647.29,6.47,-258.12,-2.58,56266.91,562.67
108,空头出场,2022-10-18 12:00,平空-EMA,19664.92,0.52169,9999.847824,-269.27,-2.69,95.69,0.96,-285.92,-2.86,55997.63,559.98
108,空头进场,2022-10-15 00:00,开空,19168.18,0.52169,9999.847824,-269.27,-2.69,95.69,0.96,-285.92,-2.86,55997.63,559.98
109,空头出场,2022-10-24 04:00,平空-EMA,19570.4,0.52039,9999.923522,-194.41,-1.94,289.65,2.90,-254.16,-2.54,55803.22,558.03
109,空头进场,2022-10-19 00:00,开空,19216.21,0.52039,9999.923522,-194.41,-1.94,289.65,2.90,-254.16,-2.54,55803.22,558.03
110,多头出场,2022-11-08 08:00,平多,20148.66,0.49326,9999.929036,-71.37,-0.71,590.62,5.90,-149.04,-1.49,55731.85,557.32
