交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
9,空头进场,2017-11-02 04:00,开空,287.01,34.8419,9999.973719,-605.05,-6.05,422.86,4.23,-701.49,-7.01,-5236.78,-52.37
10,空头出场,2017-11-09 00:00,平空-EMA,314.13,34.4566,9999.994452,-834.27,-8.34,102.16,1.02,-1031.12,-10.31,-6071.05,-60.71
10,空头进场,2017-11-07 20:00,开空,290.22,34.4566,9999.994452,-834.27,-8.34,102.16,1.02,-1031.12,-10.31,-6071.05,-60.71
11,多头出场,2017-11-10 20:00,平多,301,31.7662,9999.99976,-448.15,-4.48,446.08,4.46,-598.39,-5.98,-6519.21,-65.19
11,多头进场,2017-11-09 12:00,开多,314.8,31.7662,9999.99976,-448.15,-4.48,446.08,4.46,-598.39,-5.98,-6519.21,-65.19
12,多头出场,2018-01-17 08:00,平多,938.99,30.6522,9999.973728,18762.74,187.53,34134.2,341.17,-275.97,-2.76,12243.54,122.44
12,多头进场,2017-11-14 12:00,开多,326.24,30.6522,9999.973728,18762.74,187.53,34134.2,341.17,-275.97,-2.76,12243.54,122.44
13,多头出场,2018-01-22 20:00,平多,951,8.872,9999.89736,-1571.84,-15.71,334.53,3.34,-1710.02,-17.09,10671.69,106.72
13,多头进场,2018-01-20 12:00,开多,1127.13,8.872,9999.89736,-1571.84,-15.71,334.53,3.34,-1710.02,-17.09,10671.69,106.72
14,多头出场,2018-02-02 00:00,平多,1012.03,9.425,9999.925,-471.31,-4.71,2030.8,20.30,-711.87,-7.12,10200.38,102.00
14,多头进场,2018-01-25 04:00,开多,1061,9.425,9999.925,-471.31,-4.71,2030.8,20.30,-711.87,-7.12,10200.38,102.00
15,空头出场,2018-02-06 00:00,平空-止盈,645.01,10.7303,9999.995782,3070.38,30.69,3181.9,31.80,-713.84,-7.13,13270.77,132.71
15,空头进场,2018-02-02 12:00,开空,931.94,10.7303,9999.995782,3070.38,30.69,3181.9,31.80,-713.84,-7.13,13270.77,132.71
16,多头出场,2018-02-18 16:00,平多,929.18,10.3093,9999.917907,-430.51,-4.30,82.73,0.83,-757.48,-7.57,12840.25,128.40
16,多头进场,2018-02-18 04:00,开多,969.99,10.3093,9999.917907,-430.51,-4.30,82.73,0.83,-757.48,-7.57,12840.25,128.40
17,空头出场,2018-03-07 00:00,平空-止盈,811.6,11.3251,9999.950049,798.9,7.99,1093.53,10.93,-298.21,-2.98,13639.16,136.39
17,空头进场,2018-02-21 04:00,开空,882.99,11.3251,9999.950049,798.9,7.99,1093.53,10.93,-298.21,-2.98,13639.16,136.39
18,多头出场,2018-04-16 20:00,平多,503.78,18.7308,9999.999504,-573.52,-5.73,72.17,0.72,-689.99,-6.90,13065.64,130.66
18,多头进场,2018-04-16 04:00,开多,533.88,18.7308,9999.999504,-573.52,-5.73,72.17,0.72,-689.99,-6.90,13065.64,130.66
19,多头出场,2018-05-12 12:00,平多,653.58,19.0081,9999.971329,2412.13,24.11,5961.64,59.59,-101.18,-1.01,15477.77,154.78
19,多头进场,2018-04-19 04:00,开多,526.09,19.0081,9999.971329,2412.13,24.11,5961.64,59.59,-101.18,-1.01,15477.77,154.78
20,多头出场,2018-05-18 04:00,平多,667.62,13.7549,9999.949849,-826.49,-8.26,227.32,2.27,-899.21,-8.99,14651.28,146.51
20,多头进场,2018-05-13 20:00,开多,727.01,13.7549,9999.949849,-826.49,-8.26,227.32,2.27,-899.21,-8.99,14651.28,146.51
21,多头出场,2018-05-23 00:00,平多,666.66,14.1011,9999.936076,-609,-6.09,287.17,2.87,-670.01,-6.70,14042.28,140.42
21,多头进场,2018-05-19 16:00,开多,709.16,14.1011,9999.936076,-609,-6.09,287.17,2.87,-670.01,-6.70,14042.28,140.42
