交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
15,多头进场,2018-04-12 16:00,开多,7690,3.48304,26784.5776,4645.4,17.33,8102.09,30.23,-528.88,-1.97,21443.37,214.43
16,多头出场,2018-05-11 00:00,平多,9085,3.35443,31427.65467,-983.61,-3.13,71.9,0.23,-1075.85,-3.42,20459.76,204.60
16,多头进场,2018-05-10 12:00,开多,9369,3.35443,31427.65467,-983.61,-3.13,71.9,0.23,-1075.85,-3.42,20459.76,204.60
17,空头出场,2018-05-23 12:00,平空-止盈,7838,3.49014,30444.49122,3059.87,10.05,3188.73,10.47,-563.14,-1.85,23519.64,235.20
17,空头进场,2018-05-11 12:00,开空,8723,3.49014,30444.49122,3059.87,10.05,3188.73,10.47,-563.14,-1.85,23519.64,235.20
18,多头出场,2018-07-06 12:00,平多,6478.85,5.01258,33502.8817,-1060.12,-3.16,124.8,0.37,-1313.81,-3.92,22459.52,224.60
18,多头进场,2018-07-04 20:00,开多,6683.76,5.01258,33502.8817,-1060.12,-3.16,124.8,0.37,-1313.81,-3.92,22459.52,224.60
19,多头出场,2018-07-10 16:00,平多,6365.06,4.80144,32443.23405,-1913.28,-5.89,200.23,0.62,-2080.74,-6.41,20546.24,205.46
19,多头进场,2018-07-08 04:00,开多,6756.98,4.80144,32443.23405,-1913.28,-5.89,200.23,0.62,-2080.74,-6.41,20546.24,205.46
20,空头出场,2018-07-16 16:00,平空-EMA,6635.57,4.78264,30530.93897,-1235.74,-4.05,1485.05,4.86,-1384.54,-4.53,19310.5,193.11
20,空头进场,2018-07-10 20:00,开空,6383.7,4.78264,30530.93897,-1235.74,-4.05,1485.05,4.86,-1384.54,-4.53,19310.5,193.11
21,多头出场,2018-08-01 08:00,平多,7539.99,4.41682,29295.79536,3975.68,13.56,8196.18,27.96,-88.76,-0.30,23286.19,232.86
21,多头进场,2018-07-16 20:00,开多,6632.78,4.41682,29295.79536,3975.68,13.56,8196.18,27.96,-88.76,-0.30,23286.19,232.86
22,空头出场,2018-08-08 08:00,平空-止盈,6588.57,4.54135,33269.52138,3316.92,9.96,3498.92,10.51,-988.89,-2.97,26603.11,266.03
