交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
87,空头进场,2023-04-27 00:00,开空,21.09,8525.873,179810.6616,-10074.77,-5.60,6133.98,3.41,-11770.35,-6.54,159825.8,1598.26
88,多头出场,2023-05-01 08:00,平多,22.18,7281.893,169740.9258,-8394.17,-4.94,4866.82,2.87,-10279.52,-6.05,151431.64,1514.32
88,多头进场,2023-04-29 00:00,开多,23.31,7281.893,169740.9258,-8394.17,-4.94,4866.82,2.87,-10279.52,-6.05,151431.64,1514.32
89,空头出场,2023-05-05 20:00,平空-EMA,22.32,7536.242,161350.9412,-7022.76,-4.35,1275.85,0.79,-8219.82,-5.09,144408.88,1444.09
89,空头进场,2023-05-03 16:00,开空,21.41,7536.242,161350.9412,-7022.76,-4.35,1275.85,0.79,-8219.82,-5.09,144408.88,1444.09
90,空头出场,2023-05-22 04:00,平空-止盈,19.61,7245.62,154331.706,12096.89,7.83,14196.71,9.19,-1671.2,-1.08,156505.77,1565.06
90,空头进场,2023-05-08 08:00,开空,21.3,7245.62,154331.706,12096.89,7.83,14196.71,9.19,-1671.2,-1.08,156505.77,1565.06
91,多头出场,2023-06-02 04:00,平多,20.49,7820.608,166422.5382,-6341.61,-3.81,855.26,0.51,-7199.96,-4.32,150164.16,1501.64
91,多头进场,2023-05-30 16:00,开多,21.28,7820.608,166422.5382,-6341.61,-3.81,855.26,0.51,-7199.96,-4.32,150164.16,1501.64
92,多头出场,2023-06-05 20:00,平多,19.93,7533.369,160084.0912,-10099.16,-6.31,7830,4.89,-10702.09,-6.68,140065,1400.65
92,多头进场,2023-06-02 16:00,开多,21.25,7533.369,160084.0912,-10099.16,-6.31,7830,4.89,-10702.09,-6.68,140065,1400.65
93,空头出场,2023-06-10 08:00,平空-止盈,16.29,7544.768,149989.9878,26949.27,17.96,28972.36,19.31,-6261.7,-4.17,167014.27,1670.14
93,空头进场,2023-06-06 16:00,开空,19.88,7544.768,149989.9878,26949.27,17.96,28972.36,19.31,-6261.7,-4.17,167014.27,1670.14
94,空头出场,2023-06-29 16:00,平空-EMA,18.06,10847.688,176925.7913,-19169.87,-10.83,7613.4,4.30,-21458.41,-12.12,147844.39,1478.44
94,空头进场,2023-06-27 00:00,开空,16.31,10847.688,176925.7913,-19169.87,-10.83,7613.4,4.30,-21458.41,-12.12,147844.39,1478.44
95,多头出场,2023-07-24 16:00,平多,23.63,8769.622,157765.4998,49278.17,31.22,123923.57,78.51,-8673.11,-5.49,197122.56,1971.23
95,多头进场,2023-06-30 04:00,开多,17.99,8769.622,157765.4998,49278.17,31.22,123923.57,78.51,-8673.11,-5.49,197122.56,1971.23
96,多头出场,2023-07-31 20:00,平多,23.92,8310.68,207019.0388,-8430.48,-4.07,6295.71,3.04,-12070.89,-5.83,188692.08,1886.92
96,多头进场,2023-07-26 20:00,开多,24.91,8310.68,207019.0388,-8430.48,-4.07,6295.71,3.04,-12070.89,-5.83,188692.08,1886.92
97,空头出场,2023-08-08 20:00,平空-EMA,23.73,8512.335,198592.7755,-3605.23,-1.81,9264.27,4.66,-8271.14,-4.16,185086.86,1850.87
97,空头进场,2023-08-01 16:00,开空,23.33,8512.335,198592.7755,-3605.23,-1.81,9264.27,4.66,-8271.14,-4.16,185086.86,1850.87
98,多头出场,2023-08-16 00:00,平多,24.05,7929.62,194989.3558,-4474.84,-2.29,6484.09,3.32,-6758.38,-3.46,180612.02,1806.12
98,多头进场,2023-08-09 00:00,开多,24.59,7929.62,194989.3558,-4474.84,-2.29,6484.09,3.32,-6758.38,-3.46,180612.02,1806.12
99,空头出场,2023-08-21 20:00,平空-止盈,20.71,8124.381,190516.7344,22081.42,11.58,27933.86,14.65,-1638.89,-0.86,202693.44,2026.93
99,空头进场,2023-08-16 12:00,开空,23.45,8124.381,190516.7344,22081.42,11.58,27933.86,14.65,-1638.89,-0.86,202693.44,2026.93
100,多头出场,2023-09-22 04:00,平多,19.46,10518.908,212587.1307,-8097.82,-3.81,3364.95,1.58,-9783.69,-4.60,194595.61,1945.96
100,多头进场,2023-09-19 16:00,开多,20.21,10518.908,212587.1307,-8097.82,-3.81,3364.95,1.58,-9783.69,-4.60,194595.61,1945.96
