交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
67,空头进场,2020-10-02 00:00,开空,353.18,160.6508,56738.64954,-995.41,-1.75,3345.3,5.89,-1377.84,-2.43,45771.63,457.72
68,多头出场,2020-10-30 12:00,平多,378.72,148.1404,55743.75112,304.06,0.55,6555.49,11.75,-2266.27,-4.06,46075.68,460.76
68,多头进场,2020-10-10 08:00,开多,376.29,148.1404,55743.75112,304.06,0.55,6555.49,11.75,-2266.27,-4.06,46075.68,460.76
69,多头出场,2020-11-03 08:00,平多,374.31,141.2954,56047.64632,-3213.83,-5.73,1078.32,1.92,-3598.56,-6.42,42861.85,428.62
69,多头进场,2020-11-02 04:00,开多,396.67,141.2954,56047.64632,-3213.83,-5.73,1078.32,1.92,-3598.56,-6.42,42861.85,428.62
70,多头出场,2020-12-24 08:00,平多,575.34,131.2812,52835.43175,22631.71,42.81,35917.06,67.95,-856.11,-1.62,65493.56,654.94
70,多头进场,2020-11-05 00:00,开多,402.46,131.2812,52835.43175,22631.71,42.81,35917.06,67.95,-856.11,-1.62,65493.56,654.94
71,多头出场,2021-02-23 12:00,平多,1586.64,123.2314,75455.81853,119932.56,158.86,176186.88,233.38,-1027.28,-1.36,185426.12,1854.26
71,多头进场,2020-12-25 04:00,开多,612.31,123.2314,75455.81853,119932.56,158.86,176186.88,233.38,-1027.28,-1.36,185426.12,1854.26
72,空头出场,2021-02-24 08:00,平空-EMA,1636.57,134.4246,195328.3535,-24874.58,-12.73,3573.47,1.83,-25300.93,-12.95,160551.55,1605.52
72,空头进场,2021-02-23 16:00,开空,1453.07,134.4246,195328.3535,-24874.58,-12.73,3573.47,1.83,-25300.93,-12.95,160551.55,1605.52
73,空头出场,2021-03-03 16:00,平空-EMA,1607.24,119.1747,170466.2991,-21257.05,-12.46,16266.73,9.54,-22059.85,-12.93,139294.5,1392.95
73,空头进场,2021-02-26 12:00,开空,1430.39,119.1747,170466.2991,-21257.05,-12.46,16266.73,9.54,-22059.85,-12.93,139294.5,1392.95
74,空头出场,2021-03-06 12:00,平空-EMA,1589.31,101.2229,149219.7625,-11809.85,-7.91,3216.15,2.15,-12079.65,-8.09,127484.64,1274.85
74,空头进场,2021-03-05 12:00,开空,1474.17,101.2229,149219.7625,-11809.85,-7.91,3216.15,2.15,-12079.65,-8.09,127484.64,1274.85
75,多头出场,2021-03-23 04:00,平多,1680.97,81.5747,137415.8451,-428.49,-0.31,21121.14,15.36,-4489.24,-3.27,127056.16,1270.56
